,Time,Source,Text,Compound,Positive,Neutral,Negative,Tweets Ago
377,2018-09-30 13:21:30+00:00,FoxNews,RT @FoxNewsSunday: .@PressSec adds that the meeting could get pushed back another week given all that's happened with the #KavanaughConfirm…,0.0,0.0,1.0,0.0,-77
378,2018-09-30 13:17:00+00:00,FoxNews,Rudy Giuliani: “We have to take care of the wounded and the fallen.” @foxandfriends https://t.co/MvgNzv616o,0.4939,0.186,0.814,0.0,-78
379,2018-09-30 13:16:13+00:00,FoxNews,"RT @FoxNewsSunday: On Trump/Rosenstein meeting, @PressSec tells Chris: A date for that hasn’t been set, it could be this week.",0.0,0.0,1.0,0.0,-79
380,2018-09-30 13:08:56+00:00,FoxNews,"RT @FoxNewsSunday: On FBI Investigation, @PressSec tells Chris: The Democrats have exploited Dr. Ford. #Kavanaugh",-0.4588,0.0,0.824,0.176,-80
381,2018-09-30 13:08:09+00:00,FoxNews,"RT @FoxNewsSunday: On FBI Investigation, @PressSec tells Chris: This can’t become a fishing expedition like the Democrats would like to see…",0.6124,0.217,0.783,0.0,-81
382,2018-09-30 13:08:01+00:00,FoxNews,"RT @FoxNewsSunday: On reports of limiting FBI Investigation, @PressSec tells Chris: The WH is not micromanaging this process.  The Senate i…",0.0,0.0,1.0,0.0,-82
383,2018-09-30 13:00:01+00:00,FoxNews,"TONIGHT: Don't miss Kentucky Gov. @MattBevin on ""Life, Liberty and Levin"" hosted by @marklevinshow. Tune in at 11p… https://t.co/CrzhMi49Cu",0.5919,0.222,0.778,0.0,-83
384,2018-09-30 12:53:23+00:00,FoxNews,"US warship sails by contested island chain in South China Sea in message to Beijing, official says https://t.co/nNwYFbWrQx",-0.1779,0.0,0.909,0.091,-84
385,2018-09-30 12:30:00+00:00,FoxNews,"Kanye West delivers pro-Trump speech on 'Saturday Night Live,' receives boos from audience https://t.co/IgXXOYxHid",0.0,0.0,1.0,0.0,-85
386,2018-09-30 12:10:00+00:00,FoxNews,Tennessee State's Christion Abercrombie in critical condition after emergency surgery for head injury https://t.co/Q7qSPpRr7g,-0.7717,0.0,0.588,0.412,-86
387,2018-09-30 12:00:01+00:00,FoxNews,Andrew McCarthy: “This investigation is not a trial.” @foxandfriends https://t.co/GQgxJgDFS7 https://t.co/ZANKjq4Ufv,0.0,0.0,1.0,0.0,-87
388,2018-09-30 11:35:00+00:00,FoxNews,Manuel Padilla Jr.: “We just need the wall.” @foxandfriends https://t.co/au8gQOdNUW,0.0,0.0,1.0,0.0,-88
389,2018-09-30 11:15:00+00:00,FoxNews,Beto O'Rourke says passenger backs his claim of not fleeing after 1998 DUI crash https://t.co/dO6QX4ovZP,-0.4404,0.0,0.769,0.231,-89
390,2018-09-30 11:01:41+00:00,FoxNews,"Christopher Scalia: “On a general level, he wouldn’t be terribly surprised about the intensity surrounding this Sup… https://t.co/DdmovEJXN1",-0.4019,0.093,0.732,0.176,-90
391,2018-09-30 10:39:00+00:00,FoxNews,.@nedryun: “I am stunned at this behavior. We are just over a year removed from @SteveScalise and Republicans being… https://t.co/uVQJLmEEMS,-0.1027,0.0,0.928,0.072,-91
392,2018-09-30 10:32:00+00:00,FoxNews,.@RCamposDuffy: “So Matt Damon has millions of dollars to defend his name…but they’re gonna make fun of and critici… https://t.co/osUkW6hgd9,0.5106,0.148,0.852,0.0,-92
393,2018-09-30 10:25:00+00:00,FoxNews,"Maxine Waters denies staffer leaked GOP senators' data, blasts 'dangerous lies' and 'conspiracy theories' https://t.co/wgr7Wg2AjS",-0.9246,0.0,0.41,0.59,-93
394,2018-09-30 10:15:00+00:00,FoxNews,Washington man gets prison for overharvesting sea cucumbers https://t.co/zx7hhdTHcs,-0.5106,0.0,0.708,0.292,-94
395,2018-09-30 10:08:00+00:00,FoxNews,Rep. Nancy Pelosi Calls Republicans 'Despicable' in Fundraising Email https://t.co/z3SG4ue2Ul,0.0,0.0,1.0,0.0,-95
396,2018-09-30 10:00:01+00:00,FoxNews,"President @realDonaldTrump addressed the FBI investigation into Judge Kavanaugh Saturday: ""Well, I think it's fine.… https://t.co/MzNaxuVQcP",0.0,0.0,1.0,0.0,-96
397,2018-09-30 09:52:00+00:00,FoxNews,OPINION: Why is the Kavanaugh Supreme Court fight so vicious? Because government is too important https://t.co/NDCay9Dh7e,-0.1132,0.232,0.516,0.251,-97
398,2018-09-30 09:45:00+00:00,FoxNews,".@POTUS: ""America is winning again and America is respected again."" https://t.co/Hb6tsSw9Lg https://t.co/oHWP4VhOQq",0.7579,0.394,0.606,0.0,-98
399,2018-09-30 09:37:00+00:00,FoxNews,"Demi Lovato’s overdose sparked massive interest in Narcan, president says (via @FoxBusiness) https://t.co/XXffMHkho6",0.4588,0.2,0.8,0.0,-99
400,2018-10-01 00:30:10+00:00,nytimes,Lines for specialists at some Chinese hospitals are so long that patients start waiting hours before dawn. Scalpers… https://t.co/dmaBTsxIxe,0.0,0.0,1.0,0.0,0
401,2018-10-01 00:21:17+00:00,nytimes,"Make good use of the last sweet, fat tomatoes of the year https://t.co/o0LFZ0P2Dr",0.7096,0.349,0.651,0.0,-1
402,2018-10-01 00:03:10+00:00,nytimes,"If there was a moment tailor-made for a new book about women and rage, it would be now. And Rebecca Traister, a col… https://t.co/tUMiIBGhKE",-0.5574,0.0,0.847,0.153,-2
403,2018-09-30 23:46:33+00:00,nytimes,"""For the first time in my life, I was turning myself over to the know-how of my baby brother"" https://t.co/JG55AngeEt",0.0,0.0,1.0,0.0,-3
404,2018-09-30 23:30:31+00:00,nytimes,Review: A Slain Journalist’s Voice Resounds in ‘Intractable Woman’ https://t.co/vcEh4TZSn0,0.0,0.0,1.0,0.0,-4
405,2018-09-30 23:30:08+00:00,nytimes,RT @nytimesbusiness: Elite colleges sit on billions of dollars in endowments but have expanded their undergrad enrollment very little. Mich…,0.0,0.0,1.0,0.0,-5
406,2018-09-30 23:26:41+00:00,nytimes,Trump Can’t Win the War on Demography https://t.co/npUmrTZtQD,-0.0258,0.277,0.438,0.285,-6
407,2018-09-30 23:19:31+00:00,nytimes,Indonesia Searches for Survivors Amid Destruction https://t.co/UhHnKjRbRF,-0.5719,0.0,0.619,0.381,-7
408,2018-09-30 23:15:23+00:00,nytimes,Scientists Surprised by Power of Indonesia Tsunami https://t.co/YwlnPbyllR,0.2263,0.213,0.787,0.0,-8
409,2018-09-30 23:14:39+00:00,nytimes,"""This is what “Parallel Lives” will teach you: Intimacy is easy. Honesty is much harder."" https://t.co/J9ikv71W9Q",0.7269,0.303,0.697,0.0,-9
410,2018-09-30 22:57:23+00:00,nytimes,"A Yale classmate who socialized with Brett Kavanaugh in college says he often become ""belligerent and aggressive"" w… https://t.co/0ZCAvPw75J",-0.1531,0.0,0.914,0.086,-10
411,2018-09-30 22:55:14+00:00,nytimes,What Men Should Know About #MeToo: It’s About Them https://t.co/RomG8NsU4K,0.0,0.0,1.0,0.0,-11
412,2018-09-30 22:47:22+00:00,nytimes,Meat Labs Pursue a Once-Impossible Goal: Kosher Bacon https://t.co/r9oilBYLE0,0.0,0.0,1.0,0.0,-12
413,2018-09-30 22:45:07+00:00,nytimes,"It may sound glamorous, but reporting on other people's hometowns around the world has its share of pitfalls. Times… https://t.co/wDu56P2VKy",0.6059,0.216,0.784,0.0,-13
414,2018-09-30 22:30:02+00:00,nytimes,The Trump administration is making a major move to eliminate regulation of a highly toxic chemical emitted from coa… https://t.co/GnPAQOs3vR,0.0,0.0,1.0,0.0,-14
415,2018-09-30 22:15:08+00:00,nytimes,"""The Simpsons"" is turning 30, and the Simpsons haven't aged a day. But they have evolved, as the culture has with t… https://t.co/VJE53stIYL",0.0,0.0,1.0,0.0,-15
416,2018-09-30 22:00:06+00:00,nytimes,"The Mets may be suffering on the field, but that hasn't kept the team from attracting fans from all over the world,… https://t.co/vO7B8pr0HO",0.4767,0.153,0.772,0.075,-16
417,2018-09-30 21:46:01+00:00,nytimes,"RT @NYTmag: “Gary Keith and Ron,” the three Magi of Mets Nation, the best-in-class broadcast team, and the only thing Mets fans get to lord…",0.0,0.0,1.0,0.0,-17
418,2018-09-30 21:31:07+00:00,nytimes,"Lady Bunny, New York's Queen of Drag Queens, speaks: ""If all of these people are embracing drag, they need to get w… https://t.co/bnz7MgQuim",-0.4215,0.0,0.847,0.153,-18
419,2018-09-30 21:16:24+00:00,nytimes,"New York needs to do better at dealing with intense rainstorms, officials said. So they've spent 3 years studying h… https://t.co/MaWSadCjwh",0.4939,0.189,0.811,0.0,-19
420,2018-09-30 21:00:04+00:00,nytimes,"This extinct elephant bird that lived on the island of Madagascar may have weighed as much as 1,700 pounds https://t.co/D5RZFA1FXY",0.0,0.0,1.0,0.0,-20
421,2018-09-30 20:45:06+00:00,nytimes,RT @NYTSports “Our main goal was for the Redskins to make a safe working environment for the cheerleaders. But even… https://t.co/KwMzTurBZt,0.6249,0.221,0.779,0.0,-21
422,2018-09-30 20:31:03+00:00,nytimes,Democrats have cast the initial list of 4 witnesses to be interviewed in the Kavanaugh FBI probe as not being enoug… https://t.co/M8uKRRov9O,0.0,0.0,1.0,0.0,-22
423,2018-09-30 20:15:05+00:00,nytimes,Consulting firm McKinsey &amp; Company is advising Puerto Rico on financial reforms to lighten its $123 billion debt. B… https://t.co/P5CS0qx4de,-0.3612,0.0,0.884,0.116,-23
424,2018-09-30 20:00:06+00:00,nytimes,"In the shadow of a titanic confirmation fight, the Supreme Court has assembled a cautious docket that steers clear… https://t.co/FwO6e0440D",0.1531,0.159,0.664,0.177,-24
425,2018-09-30 19:49:19+00:00,nytimes,"""Night School"" steps over ""Smallfoot"" to reach Number One at the box office this weekend. https://t.co/2ATj1zFcZK",0.1027,0.146,0.854,0.0,-25
426,2018-09-30 19:29:44+00:00,nytimes,"RT @nytimesbooks: Books, replete with emotional depth and rich character development, are ripe for big screen interpretation. Here are 8 ti…",0.6369,0.224,0.776,0.0,-26
427,2018-09-30 19:13:08+00:00,nytimes,"In Opinion

James Comey writes of the Kavanaugh sexual assault investigation, ""Although the process is deeply flawe… https://t.co/AaFQLgAe2t",-0.5859,0.0,0.817,0.183,-27
428,2018-09-30 19:00:05+00:00,nytimes,RT @nytpolitics: The Trump administration is claiming broad new authority to block access to abortions sought by undocumented immigrants un…,-0.3818,0.059,0.811,0.131,-28
429,2018-09-30 18:45:07+00:00,nytimes,"A referendum on voting rights for ex-felons could change Florida’s electorate, enfranchising more people than any s… https://t.co/8922A6XRUy",0.0,0.0,1.0,0.0,-29
430,2018-09-30 18:45:07+00:00,nytimes,"A Sloan Kettering executive will give up his $1.4 million stake in a biotech start-up, as the hospital re-examines… https://t.co/wQ2Kta2SSK",0.0,0.0,1.0,0.0,-30
431,2018-09-30 18:15:06+00:00,nytimes,"The traditional tattoos of Alaska's native peoples are being embraced by a new generation of indigenous women, who… https://t.co/bEbKVFDF8K",0.0,0.0,1.0,0.0,-31
432,2018-09-30 18:00:05+00:00,nytimes,The NFL is trying to make football safer. So why are its players wearing less padding? https://t.co/QUxQo5MdBx,0.4215,0.149,0.851,0.0,-32
433,2018-09-30 17:45:05+00:00,nytimes,"""Every company thinks that opening doors and hiring women is the end goal,"" said one Japanese advocate for working… https://t.co/uHgfkcA97p",0.0,0.0,1.0,0.0,-33
434,2018-09-30 17:31:06+00:00,nytimes,"RT @NYTMetro: The orchards of New York City are long gone, but there are plenty of apple trees, provided you’re not looking for Red Delicio…",0.0,0.0,1.0,0.0,-34
435,2018-09-30 17:15:10+00:00,nytimes,"Even as Sweetgreen and its wholesome salad chain brethren flourish, even compostable and recyclable containers are,… https://t.co/R0q84E2hhL",0.0,0.0,1.0,0.0,-35
436,2018-09-30 17:00:07+00:00,nytimes,The big news from Kanye West on Saturday was supposed to be the release of his new album. But that's not what he ta… https://t.co/1rP3eVwtyr,0.0,0.0,1.0,0.0,-36
437,2018-09-30 16:45:07+00:00,nytimes,"Senegal's majestic baobabs are like real-life giving trees, providing shade, gathering places, food — even tombs. B… https://t.co/WHKbSoj0sf",0.5994,0.246,0.754,0.0,-37
438,2018-09-30 16:29:06+00:00,nytimes,"In Opinion

Op-Ed contributor Timothy Keller writes, ""The historical Christian positions on social issues do not fi… https://t.co/q2PN5lvP04",0.0,0.0,1.0,0.0,-38
439,2018-09-30 16:14:03+00:00,nytimes,"""I feel very empathetic, frankly, for victims of sexual assault and sexual harassment and rape,"" Kellyanne Conway s… https://t.co/cOyehh7yND",-0.7655,0.108,0.544,0.348,-39
440,2018-09-30 15:57:03+00:00,nytimes,"The man holding the garage sale mentioned he was fundraising for a funeral. ""I said, 'Whose funeral?' And he said,… https://t.co/KrBA7qR5ht",-0.3612,0.0,0.884,0.116,-40
441,2018-09-30 15:42:03+00:00,nytimes,"The tsunami and quake in Indonesia struck people preparing for a beach festival, collapsed a hotel full of competit… https://t.co/nE0KUGamQ0",0.0258,0.143,0.673,0.184,-41
442,2018-09-30 15:28:22+00:00,nytimes,4 airlines — including Delta and American Airlines — are charging more for checked bags. But a few tricks can help… https://t.co/nqHABI6f0u,-0.128,0.0,0.919,0.081,-42
443,2018-09-30 15:11:39+00:00,nytimes,"Europe defeated the United States in the Ryder Cup, avenging a 2016 loss and extending a 25-year winning streak at… https://t.co/9tDPj6McSL",0.2023,0.233,0.564,0.203,-43
444,2018-09-30 15:00:15+00:00,nytimes,A wave of political assassinations within South Africa's A.N.C. party threaten the stability of hard-hit parts of t… https://t.co/54WzcjLC3g,-0.5574,0.113,0.625,0.263,-44
445,2018-09-30 14:45:11+00:00,nytimes,Critics say the profusion of advertising/phone kiosks in London is an eyesore and an intrusion into public space. B… https://t.co/IrTJ6OuRdh,-0.296,0.0,0.896,0.104,-45
446,2018-09-30 14:30:10+00:00,nytimes,Hundreds of migrant children are being woken in the middle of the night and taken to unregulated tent camps where t… https://t.co/t4JzxWThMz,0.0,0.0,1.0,0.0,-46
447,2018-09-30 14:26:49+00:00,nytimes,"As Americans cram into ever-tighter urban apartments, a question has emerged: Isn’t there some better way to furnis… https://t.co/smNbsEKrBQ",0.4404,0.146,0.854,0.0,-47
448,2018-09-30 14:15:57+00:00,nytimes,Daniel Te’o-Nesheim didn't have the most severe form of CTE. But he weathered about 100 concussions while playing f… https://t.co/SSbK2vfExi,-0.2716,0.079,0.793,0.127,-48
449,2018-09-30 14:00:03+00:00,nytimes,"The booming housing market is slowing down. Years of breakneck price increases have outpaced wages, and buyers have… https://t.co/ozn9xGbbO3",0.0,0.0,1.0,0.0,-49
450,2018-09-30 13:48:34+00:00,nytimes,"In many ways, the UK is in the same position it was on the morning after the 2016 Brexit referendum: without a clea… https://t.co/bbNyf0TzSY",0.0,0.0,1.0,0.0,-50
451,2018-09-30 13:34:05+00:00,nytimes,"President Trump has said the FBI would have ""free rein"" to investigate allegations against Kavanaugh. But former cl… https://t.co/ghjEKrvf7Z",0.5106,0.155,0.845,0.0,-51
452,2018-09-30 13:30:10+00:00,nytimes,"RT @nytimesarts: Kanye West dressed up as a bottle of Perrier on the Season 44 premiere of ""Saturday Night Live."" Later, things got really…",0.0,0.0,1.0,0.0,-52
453,2018-09-30 13:15:02+00:00,nytimes,"Robert Redford talks about what's next after saying ""The Old Man &amp; the Gun"" will not be his last film after all: ""I… https://t.co/CXErseoPIH",-0.34,0.0,0.906,0.094,-53
454,2018-09-30 13:00:10+00:00,nytimes,"The Times fact-checked Brett Kavanaugh's hearing testimony about his drinking habits and whether friends had ""refut… https://t.co/69TOuugE3I",0.4767,0.162,0.838,0.0,-54
455,2018-09-30 12:55:01+00:00,nytimes,"Bradley Cooper is very excited to finally reveal ""A Star Is Born."" But he isn't really excited to sit down and expl… https://t.co/F66XJ2XtLB",0.6582,0.204,0.796,0.0,-55
456,2018-09-30 12:30:06+00:00,nytimes,"Organizers have announced a date for the 2019 Women's March, which will be held in Washington with sister demonstra… https://t.co/ukJzMz60ha",0.0,0.0,1.0,0.0,-56
457,2018-09-30 12:00:13+00:00,nytimes,"Brett Kavanaugh’s testimony raised questions about his neutrality and temperament, threatening the already fragile… https://t.co/Uk3BfPHFsl",-0.5267,0.0,0.805,0.195,-57
458,2018-09-30 11:30:09+00:00,nytimes,The invisible recession: A major economic event in 2016 escaped much public notice. But its impact was huge. https://t.co/6XShm4hIIZ,-0.128,0.109,0.758,0.133,-58
459,2018-09-30 11:21:00+00:00,nytimes,"Red Tide, Take Warning https://t.co/nPJsYnfwGg",-0.34,0.0,0.625,0.375,-59
460,2018-09-30 11:00:17+00:00,nytimes,A sleepless night and pressure from all sides: Inside the 24 hours that led Senator Jeff Flake to call to investiga… https://t.co/HHibDtKKeA,-0.296,0.0,0.901,0.099,-60
461,2018-09-30 10:47:04+00:00,nytimes,"Generation Grandparent: For My Grandchild, the Moon https://t.co/YbsGun5w86",0.0,0.0,1.0,0.0,-61
462,2018-09-30 10:42:52+00:00,nytimes,Matt Damon Plays Brett Kavanaugh in ‘S.N.L.’ Season Premiere https://t.co/3CqD7Aftmi,0.25,0.182,0.818,0.0,-62
463,2018-09-30 10:31:06+00:00,nytimes,A 2016 law in France penalized paying for sex instead of selling it. But some prostitutes say that law puts them in… https://t.co/OUumvI7VM2,0.0,0.0,1.0,0.0,-63
464,2018-09-30 10:00:04+00:00,nytimes,"""Rarely has the reputation of a leader fallen so far, so fast."" Aung San Suu Kyi: Nobel laureate, democracy icon an… https://t.co/9pGdOIuE9q",-0.3612,0.0,0.889,0.111,-64
465,2018-09-30 09:51:02+00:00,nytimes,Indonesia Tsunami Toll Soars Amid Push to Save Survivors https://t.co/aN9ArAV2zX,0.4939,0.262,0.738,0.0,-65
466,2018-09-30 09:41:43+00:00,nytimes,"Train stations, some remade and others crumbling, reflect the trajectories of their towns and cities. See what we f… https://t.co/1SjefnRyYq",0.0,0.0,1.0,0.0,-66
467,2018-09-30 09:24:38+00:00,nytimes,"“Bolivia starts producing wine where everybody else stops,"" said one Bolivian winemaker https://t.co/ibmK0JbEaN",0.0,0.0,1.0,0.0,-67
468,2018-09-30 09:08:09+00:00,nytimes,"""Shock isn’t actually an emotion. It’s an amplification, or a performance, that masks the core reaction behind it —… https://t.co/k6KlzQ79Lf",-0.3818,0.0,0.874,0.126,-68
469,2018-09-30 08:50:48+00:00,nytimes,"A year into the #MeToo movement, has the marketing machinery of the red carpet changed at all? (The early answer is… https://t.co/C9WU39FAfZ",0.0,0.0,1.0,0.0,-69
470,2018-09-30 08:34:27+00:00,nytimes,"Consuming caffeine regularly may increase the ability to withstand pain, a small study suggests https://t.co/30KdfHy6bW",0.0772,0.243,0.582,0.175,-70
471,2018-09-30 08:17:26+00:00,nytimes,No expensive equipment or fancy ingredients necessary https://t.co/R6IM2ySjhY,-0.296,0.0,0.761,0.239,-71
472,2018-09-30 08:00:33+00:00,nytimes,36 Hours in Montreal: This cosmopolitan city gives you the chance to tour streets filled with vibrant street art an… https://t.co/alNBe3RN7B,0.6597,0.221,0.779,0.0,-72
473,2018-09-30 07:44:25+00:00,nytimes,This artist's work challenges the idea that ceramics are necessarily delicate https://t.co/BEbo9fDV7o,0.128,0.2,0.8,0.0,-73
474,2018-09-30 07:09:29+00:00,nytimes,Colleges kept beer out of football stadiums for years. Now some of them are working to sell booze to fans so they d… https://t.co/vaFslNZ1r3,0.0,0.0,1.0,0.0,-74
475,2018-09-30 06:53:20+00:00,nytimes,The NFL is trying to make football safer. So why are its players wearing less padding? https://t.co/OLO9K5f7cl,0.4215,0.149,0.851,0.0,-75
476,2018-09-30 06:37:09+00:00,nytimes,You were never second best https://t.co/ATplcP59kS,-0.5216,0.0,0.598,0.402,-76
477,2018-09-30 06:19:44+00:00,nytimes,letters: The Feminists and the Frat House https://t.co/4kORCydyIS,0.0,0.0,1.0,0.0,-77
478,2018-09-30 06:15:30+00:00,nytimes,"Kurt Vile's music is personal — the “I” in his songs, he says, is almost always himself — but not revealing https://t.co/MfHpIvkOuQ",0.0,0.0,1.0,0.0,-78
479,2018-09-30 05:59:02+00:00,nytimes,"""As my summer of pop-ups dragged on, I began to dread my evenings. What began as a kicky story idea became a masoch… https://t.co/87M6VIqdgQ",-0.4939,0.0,0.819,0.181,-79
480,2018-09-30 05:42:23+00:00,nytimes,Are we born to be physically lazy? Probably. https://t.co/H22vGWszgP,-0.3612,0.0,0.762,0.238,-80
481,2018-09-30 05:25:47+00:00,nytimes,"In a real estate market tinged with uncertainty, renting feels like a safer bet to a number of people who could wel… https://t.co/Tn26FyuilQ",0.4939,0.264,0.64,0.096,-81
482,2018-09-30 05:08:42+00:00,nytimes,"10 of the most-asked wedding-etiquette questions, answered https://t.co/ptS2HwMJ4R",0.0,0.0,1.0,0.0,-82
483,2018-09-30 04:51:22+00:00,nytimes,Toxic chemicals are lingering in the blubber of killer whales — and they may end up wiping out half the world’s pop… https://t.co/sFUb77o0Hb,-0.6486,0.0,0.83,0.17,-83
484,2018-09-30 04:33:54+00:00,nytimes,"RT @NYTHealth: The E.P.A. on Tuesday put the head of its Office of Children's Health Protection on administrative leave, an unusual move af…",-0.0516,0.0,0.948,0.052,-84
485,2018-09-30 04:17:52+00:00,nytimes,"The wild, ragged days of Governors Island are over, and development is coming https://t.co/5RYCRYzODg",0.0,0.0,1.0,0.0,-85
486,2018-09-30 04:00:19+00:00,nytimes,"""Mind-blowing"" 3-D maps of ancient Maya structures revealed beneath the canopy of the Guatemalan jungle by laser te… https://t.co/OyasGWqwJF",0.0,0.0,1.0,0.0,-86
487,2018-09-30 03:41:12+00:00,nytimes,Robin Williams was an avid collector of art and memorabilia. A portion of his collection is coming up for sale. https://t.co/WC6pUczBla,0.296,0.104,0.896,0.0,-87
488,2018-09-30 03:23:16+00:00,nytimes,"On Baseball: For David Wright, the Mets’ No. 5, a Sweet End to a Painful Journey https://t.co/w378Zv2XdY",-0.2732,0.149,0.597,0.254,-88
489,2018-09-30 03:17:15+00:00,nytimes,"""When you are a new mother, there are two things you will be asked about constantly, your baby and your boobs — spe… https://t.co/jrygJNih1p",0.0,0.0,1.0,0.0,-89
490,2018-09-30 02:59:40+00:00,nytimes,"Review: ""Black '47"" is a film about revenge, but studded with harrowing historical details about the Irish famine. https://t.co/rQB3NR1nQS",-0.296,0.0,0.885,0.115,-90
491,2018-09-30 02:42:38+00:00,nytimes,Iranian Official Says Oil Deal With Europeans Is Close Despite Threat of U.S. Sanctions https://t.co/ufK1Eqo9vS,-0.5267,0.0,0.805,0.195,-91
492,2018-09-30 02:26:32+00:00,nytimes,"RT @nytpolitics: With his fury and righteous indignation, Judge Kavanaugh becomes an avatar for Americans who saw Trump's election as vindi…",-0.7964,0.0,0.728,0.272,-92
493,2018-09-30 02:08:44+00:00,nytimes,"Whether you’re after a night in with your special someone or your sweatpants, this is your pasta https://t.co/ObQaJspGsr",0.4019,0.144,0.856,0.0,-93
494,2018-09-30 01:52:41+00:00,nytimes,Having all the right cholesterol numbers and staying active is no guarantee your heart is in great shape https://t.co/w4a83p177s,0.765,0.338,0.577,0.085,-94
495,2018-09-30 01:35:03+00:00,nytimes,RT @nytimesmusic: Pill testing has also become more common over the past few years at festivals in the United States https://t.co/iMINACZEKm,0.6486,0.218,0.782,0.0,-95
496,2018-09-30 01:25:08+00:00,nytimes,"Panic in Central Park: Noise at Global Citizen Festival Was Fallen Barrier, Not Gunshots https://t.co/RWqLi2fLMC",-0.4767,0.149,0.512,0.34,-96
497,2018-09-30 01:19:38+00:00,nytimes,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/X6ADa3Jsjq",0.7579,0.254,0.746,0.0,-97
498,2018-09-30 01:03:22+00:00,nytimes,"U.S. Weighed Penalizing El Salvador Over Support for China, Then Backed Off https://t.co/TkBOYa8uPO",0.4215,0.257,0.743,0.0,-98
499,2018-09-30 01:02:39+00:00,nytimes,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/JcSJ1sduYP",0.3919,0.135,0.865,0.0,-99
